,text,place,uri,collector,area,lat,lon
70559,Ου παραπιταμένους τ' σπιτιού γίνιτ κληρονόμους,Αιτωλία,http://hdl.handle.net/20.500.11853/250601,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69401,Είναι αγίασμα,Αιτωλία,http://hdl.handle.net/20.500.11853/152360,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69191,"Διάβιν' ,ασήκη μ', διάβιν' είν' αυτός",Αιτωλία,http://hdl.handle.net/20.500.11853/175527,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70782,"Πόχ' ζουή τς στιριάς, έχ' τ' πιλάου",Αιτωλία,http://hdl.handle.net/20.500.11853/175581,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68712,Ακάλεστος γάϊδαρος στο γάμο δεν παγαίνει,Αιτωλία,http://hdl.handle.net/20.500.11853/152439,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69290,"Ένας κόμπους π' λυέτι μι τα χέρια, γιατί θα τουν λύσης μι τα δόντια",Αιτωλία,http://hdl.handle.net/20.500.11853/277255,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71685,"Τρίτα και τέταρτα ξαδέρφια, πάρτα πέτατα!",Αιτωλία,http://hdl.handle.net/20.500.11853/163352,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
111226,Όλοι έκλαιγαν τουμ πόνου τ'ς κι ου μυλουνάς τ' αυλάκί τ',Αιτωλία,http://hdl.handle.net/20.500.11853/201886,"Σταυρόπουλος, Κωνσταντίνος",Αιτωλία,37.4204248,24.9479564
69189,"Δεσ' τουν παπά π'τα γένεια, τα μη σ'φηύγ'",Αιτωλία,http://hdl.handle.net/20.500.11853/250704,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71280,Το 'χου δίπορτο,Αιτωλία,http://hdl.handle.net/20.500.11853/173578,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70841,"Ρίξ' το μακαρίτ', όρε!","Αιτωλία, Αμβρακιά",http://hdl.handle.net/20.500.11853/199999,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70135,Μι του σ'τάρ' στ'μ πουδιά είνι αυτός!,Αιτωλία,http://hdl.handle.net/20.500.11853/250812,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70113,"Μήτ' απ' τουμ Πρόκου προυκουπή, μήτ' απ' τη ρίζα ρίζου",Αιτωλία,http://hdl.handle.net/20.500.11853/250658,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68632,Άλλου π' τα γλεπ'ς κι άλλου π' ναηκούς!,Αιτωλία,http://hdl.handle.net/20.500.11853/152424,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71190,Ταχει μαύρα και στριμμένα και στριφιά κουμποθιασμένα,Αιτωλία,http://hdl.handle.net/20.500.11853/280251,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70498,Οι γ'ναίκες έχ'νι πουλλά μαλλιά κι λίγ' γνώσ',Αιτωλία,http://hdl.handle.net/20.500.11853/208108,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69364,Έχω τραχανά απλωμένον,Αιτωλία,http://hdl.handle.net/20.500.11853/152287,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70529,Ου Θιός βλογάει τμ πάστρα κι στν Αμπρακιά τα πράσσα,"Αιτωλία, Αμβρακιά",http://hdl.handle.net/20.500.11853/250877,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69069,Δε θα μου περάσης κουκουντόφτερο απ' τη μύτη,Αιτωλία,http://hdl.handle.net/20.500.11853/284660,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70132,"Μι τν αραδούλα σ', κι ας είσι κι παπαδιά",Αιτωλία,http://hdl.handle.net/20.500.11853/250654,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71569,"Του σκ'λί πόχ' τμ πουσόλ'σσα, έχ' κι ναναπαψ'","Αιτωλία, Αμβρακιά",http://hdl.handle.net/20.500.11853/250913,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70655,Παίρνει κουλόκρο,"Αιτωλία, Άγραφα",http://hdl.handle.net/20.500.11853/274158,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68885,Αυτός έχ' καρδιά μαλαματένια,"Αιτωλία, Αμβρακιά",http://hdl.handle.net/20.500.11853/199993,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69598,Η πλάρα το πλάρ' τς το κάνει για τον κώλο της,Αιτωλία,http://hdl.handle.net/20.500.11853/250861,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70656,Παίρνω την κορφή,Αιτωλία,http://hdl.handle.net/20.500.11853/272306,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68983,Βρουμάει απ' οθι να τουμ πιάης,Αιτωλία,http://hdl.handle.net/20.500.11853/152413,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70560,Ου παραπιταμένους τ' σπιτιού γίνιτι κληρονόμους,"Αιτωλία, Αμβρακιά",http://hdl.handle.net/20.500.11853/200002,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69429,Είνι κλούρης και δε γλέπει,Αιτωλία,http://hdl.handle.net/20.500.11853/152449,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70308,Ξιίγκλουτου γαιδούρι,Αιτωλία,http://hdl.handle.net/20.500.11853/152489,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68701,Αγόρασα τον διάουλό μ',Αιτωλία,http://hdl.handle.net/20.500.11853/175529,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68635,Άλλους του κουντό τ' κι άλλους του μακρύ τ' χαλεύ',Αιτωλία,http://hdl.handle.net/20.500.11853/207071,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69605,Ή μ'κρός μ'κρός παντρέψ' ή τρανός καλουηρέψ,Αιτωλία,http://hdl.handle.net/20.500.11853/250700,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68631,Άλλος τ' Άγραφα κι άλλος το Καρπενήσι,Αιτωλία,http://hdl.handle.net/20.500.11853/152484,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71081,Τ' άλλαξαν του γιακά στου ξύλου,Αιτωλία,http://hdl.handle.net/20.500.11853/152323,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69860,Καλή είν' η διάβασ' αλλά για καλό κι για κακό πάρι κι νια γάτα,Αιτωλία,http://hdl.handle.net/20.500.11853/202070,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69016,Γίνιτι μύλους ιδώ μέσα,Αιτωλία,http://hdl.handle.net/20.500.11853/283393,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71246,Τι' κάν'ς Γιώργον; -Σκαντοχερία κάνου,"Αιτωλία, Αμβρακιά",http://hdl.handle.net/20.500.11853/269346,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71251,Τί κάθισι σα σ' μπιθέρα!,Αιτωλία,http://hdl.handle.net/20.500.11853/267543,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70117,Μην τ'ρας στου άμπα στον άβγα να ιδής,Αιτωλία,http://hdl.handle.net/20.500.11853/152264,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70599,"Ούτι η μλιά φλάει ούλα τα μήλα, ούτι η μάννα τα παιδιά",Αιτωλία,http://hdl.handle.net/20.500.11853/208031,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71665,Τουν παίδιψαν ουβρέϊκα,Αιτωλία,http://hdl.handle.net/20.500.11853/163346,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69399,Είναι άλλη γούλη αυτός!,Αιτωλία,http://hdl.handle.net/20.500.11853/175404,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70823,Πρέπ' να κναη τ' νουρά η σκύλα για να παν τα σκ'λιά κουντά της,Αιτωλία,http://hdl.handle.net/20.500.11853/250740,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68905,Αυτός κάθετι,Αιτωλία,http://hdl.handle.net/20.500.11853/152252,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71630,Τουν Αντριά κι' του χαλάζ κακό δεν κάν',Αιτωλία,http://hdl.handle.net/20.500.11853/152465,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70075,Μας κούστ'σι ου τζίτζικας αηδόν',Αιτωλία,http://hdl.handle.net/20.500.11853/272330,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70625,Π' γιλάει λάχανα στον κήπο του φυτρώνουν,Αιτωλία,http://hdl.handle.net/20.500.11853/176673,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70475,"Όσου να σ'κωσ' του ένα πουδάρ', βρόμαϊ τ' άλλου",Αιτωλία,http://hdl.handle.net/20.500.11853/250648,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68936,Βάν' αυτός του νερό απ' κάτ' απ' τ' άχυρου κι σε πνίει,Αιτωλία,http://hdl.handle.net/20.500.11853/286731,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68609,Α σου τα δώσω στα μαρμαράκια,Αιτωλία,http://hdl.handle.net/20.500.11853/187021,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71206,Την κουκκ'νάδα πό 'εις ισύ κι του μιυαλό πόχω 'γω γλήγουρα θα πάμι στουγ κατή πάλι,Αιτωλία,http://hdl.handle.net/20.500.11853/283487,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
71139,Τα ήθελ' ου κουλάκ'ς κι τάπαθες αυτά,Αιτωλία,http://hdl.handle.net/20.500.11853/175475,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69768,Κ'κί ήταν κι' έσκασι αυτό του πιδί,Αιτωλία,http://hdl.handle.net/20.500.11853/272313,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69886,Κατ' λάκκου έχ' η φάβα,Αιτωλία,http://hdl.handle.net/20.500.11853/275399,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70740,Πήτα που δεν τρως τί σί μέλ' κι' άν καή,Αιτωλία,http://hdl.handle.net/20.500.11853/250694,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69113,Δεν αγουράζιτι του μυαλό,Αιτωλία,http://hdl.handle.net/20.500.11853/283387,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70654,"Παίρνει κι ού Θιός, δικά του είνι",Αιτωλία,http://hdl.handle.net/20.500.11853/176731,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70920,Σαν τ' παπά τα γρούνια,Αιτωλία,http://hdl.handle.net/20.500.11853/176709,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70949,"Σήκου σήκου, κάτσι κάτσι τν έχ' αυτός τ' μάννα τ'",Αιτωλία,http://hdl.handle.net/20.500.11853/250795,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69766,Ιτούτου να μου του δίνεις κί κείνου να μου του χαρίζεις κί τ' άλλου είνι δκό,Αιτωλία,http://hdl.handle.net/20.500.11853/164431,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69282,"Ένα σκ'λι π' δε σι δαγκών', ας σ' αλ'χτά(η)",Αιτωλία,http://hdl.handle.net/20.500.11853/250826,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69887,"Κατ΄ απόσπρι, θερίζ΄ τώρα αυτός",Αιτωλία,http://hdl.handle.net/20.500.11853/175456,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70108,Μη μ' γαμείς τγ κβέντα,Αιτωλία,http://hdl.handle.net/20.500.11853/271817,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69227,Έβγαλα δυο δάχ'λα ξύγκ',Αιτωλία,http://hdl.handle.net/20.500.11853/289886,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70774,Πιτάϊτι σαν τμ πουρδή απ' του βρακί,Αιτωλία,http://hdl.handle.net/20.500.11853/250782,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69678,Θα ματαρθή η γριά για τ΄ άσπρα,"Αιτωλία, Αμβρακιά",http://hdl.handle.net/20.500.11853/278960,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70137,Μί νιά τσικουριά δέν πέφτει ο δέντρος,Αιτωλία,http://hdl.handle.net/20.500.11853/176744,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68898,Αυτός είνι μπουμπουνισμένου κεφάλ',Αιτωλία,http://hdl.handle.net/20.500.11853/270937,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69262,Έκοψα καρφιά απόψι,Αιτωλία,http://hdl.handle.net/20.500.11853/270772,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
68919,Αυτός την έχ' την κασσίδα άπ' πάν' άπ' τη σκούφια,"Αιτωλία, Αμβρακιά",http://hdl.handle.net/20.500.11853/270670,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69131,Δεν έχει ούδι στ' φτέρνα μυαλό,Αιτωλία,http://hdl.handle.net/20.500.11853/284809,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69185,Δεν του λεν τα κότσια!,Αιτωλία,http://hdl.handle.net/20.500.11853/271062,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70719,Πήι εκεί π' δε ματαγυρσί,Αιτωλία,http://hdl.handle.net/20.500.11853/282496,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69339,Έχ' κουλουσφίξ' αυτός,Αιτωλία,http://hdl.handle.net/20.500.11853/274080,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
70044,Μ' κίνει κουτσουπρυόβουλους,Αιτωλία,http://hdl.handle.net/20.500.11853/271398,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69108,Δεμ πατάει στ' γη τώρα αυτός,Αιτωλία,http://hdl.handle.net/20.500.11853/175543,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
69995,Κρέμετ' η καππότα στ' ζυγαριά,Αιτωλία,http://hdl.handle.net/20.500.11853/274159,"Λουκόπουλος, Δημήτριος",Αιτωλία,37.4204248,24.9479564
